Sample,AgeID,ObjID,ID,Morphotype_Name,A,B,C,D1,D2,E1,E2,F,G,H1,H2,H3,H4,H5,K1,K2,K3,L,M,N1,N2,O,P,Q,R1,R2,R3,R4,WID,AR
P034.M24.1.,29.44,obj00069,P034.M24.1.obj00069,Acrodin Tip Long Cone No Blades Dome Root,1,1,1,5,3,1,0,1,1,1,0,0,0,0,1,0,0,2,2,1,1,2,3,1,5,3,3,3,200,99
P034.M24.1.,29.44,obj00070,P034.M24.1.obj00070,Acrodin Tip Small Spearhead Tooth,1,1,2,2,1,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,3,1,3,2,1,200,99
P034.M24.1.,29.44,obj00071,P034.M24.1.obj00071,Acrodin Tip Small Spearhead Tooth,1,1,2,2,1,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,3,1,3,2,1,200,99
P034.M24.1.,29.44,obj00072,P034.M24.1.obj00072,Acrodin Tip Straight 3/4 Root Curved Base,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,2,3,2,3,3,1,2,2,1,200,99
P034.M24.1.,29.44,obj00075,P034.M24.1.obj00075,Clear Medium Tooth Blunt Tip 3/4 Root,1,2,2,3,1,1,0,1,3,2,1,1,2,1,1,0,0,2,1,1,1,2,4,3,2,1,2,4,200,99
P034.M24.1.,29.44,obj00078,P034.M24.1.obj00078,Clear Medium Tooth Blunt Tip 3/4 Root,1,2,2,3,1,1,0,1,3,2,1,1,2,1,1,0,0,2,1,1,1,2,4,3,2,1,2,4,200,99
P034.M24.1.,29.44,obj00079,P034.M24.1.obj00079,Acrodin Tip Long Cone No Blades Dome Root,1,1,1,5,3,1,0,1,1,1,0,0,0,0,1,0,0,2,2,1,1,2,3,1,5,3,3,3,200,99
P034.M24.1.,29.44,obj00080,P034.M24.1.obj00080,Clear Straight 3/4 Root,1,2,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,1,1,1,2,3,3,1,2,2,1,200,99
P037.M32.1.,32.42,obj00012,P037.M32.1.obj00012,Clear Small Tooth Straight 3/4 Root Asymmetrical Blades,1,1,2,2,2,1,0,1,3,2,2,1,1,1,1,0,0,2,1,1,1,2,3,3,1,2,2,2,200,99
P037.M32.1.,32.42,obj00013,P037.M32.1.obj00013,Acrodin Tip Long Dark Root,1,2,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,4,1,1,2,2,3,1,2,2,2,200,99
P037.M32.1.,32.42,obj00014,P037.M32.1.obj00014,Acrodin Tip Long Dark Root,1,2,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,4,1,1,2,2,3,1,2,2,2,200,99
P037.M32.1.,32.42,obj00015,P037.M32.1.obj00015,Acrodin Tip Long Dark Root,1,2,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,4,1,1,2,2,3,1,2,2,2,200,99
P037.M32.1.,32.42,obj00016,P037.M32.1.obj00016,Clear Small Tooth Straight 3/4 Root Asymmetrical Blades,1,1,2,2,2,1,0,1,3,2,2,1,1,1,1,0,0,2,1,1,1,2,3,3,1,2,2,2,200,99
P037.M32.1.,32.42,obj00017,P037.M32.1.obj00017,Acrodin Tip Round 1/2 Root Long Cone,1,1,1,5,3,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,1,2,2,3,200,99
P037.M32.1.,32.42,obj00018,P037.M32.1.obj00018,Acrodin Tip Long Dark Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,4,1,1,2,2,3,1,2,2,2,200,99
P037.M32.1.,32.42,obj00019,P037.M32.1.obj00019,Clear Straight 3/4 Root,1,2,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,1,1,1,2,3,3,1,2,2,1,200,99
P037.M32.1.,32.42,obj00020,P037.M32.1.obj00020,Acrodin Tip Long Dark Curved Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,4,1,1,2,2,3,4,2,2,2,200,99
P037.M32.1.,32.42,obj00021,P037.M32.1.obj00021,Acrodin Tip Round Flared 3/4 Root Curved Base Long Tooth,1,1,2,5,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,2,3,2,3,3,2,2,1,3,200,99
P037.M32.1.,32.42,obj00022,P037.M32.1.obj00022,Acrodin Tip Small Spearhead Tooth,1,1,2,2,1,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,3,1,3,2,1,200,99
P037.M32.1.,32.42,obj00023,P037.M32.1.obj00023,Acrodin Tip Standard Slight Curve,1,2,2,4,1,2,1,1,3,2,1,1,2,1,1,0,0,2,1,1,1,2,2,2,1,2,2,2,200,99
P037.M32.1.,32.42,obj00024,P037.M32.1.obj00024,Clear Straight 3/4 Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,1,1,1,2,3,3,1,2,2,1,200,99
P037.M32.1.,32.42,obj00025,P037.M32.1.obj00025,Acrodin Tip Small Spearhead Tooth,1,2,2,2,1,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,3,1,3,2,1,200,99
P037.M32.1.,32.42,obj00026,P037.M32.1.obj00026,Acrodin Tip Flared Blades Straight 3/4 Root,1,1,2,3,2,1,0,1,3,2,1,3,1,1,1,0,0,2,2,1,1,2,3,3,1,2,2,2,200,99
P037.M32.1.,32.42,obj00027,P037.M32.1.obj00027,Clear Medium Tooth Blunt Tip 3/4 Root Asymmetrical Base,1,1,2,3,1,1,0,1,3,2,1,1,2,1,1,0,0,2,1,4,5,2,4,3,2,1,2,4,200,99
P037.M32.1.,32.42,obj00028,P037.M32.1.obj00028,Acrodin Tip Long Cone No Blades Dome Root,1,1,1,5,3,1,0,1,1,1,0,0,0,0,1,0,0,2,2,1,1,2,3,1,5,3,3,3,200,99
P037.M32.1.,32.42,obj00029,P037.M32.1.obj00029,Acrodin Tip Long Cone No Blades Dome Root,1,1,1,5,3,1,0,1,1,1,0,0,0,0,1,0,0,2,2,1,1,2,3,1,5,3,3,3,200,99
P037.M32.1.,32.42,obj00030,P037.M32.1.obj00030,Clear Straight 3/4 Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,1,1,1,2,3,3,1,2,2,1,200,99
P037.M32.1.,32.42,obj00031,P037.M32.1.obj00031,Round Acrodin Tip Small Tooth Flared Blades Large Root,1,1,2,2,2,1,0,1,3,2,1,3,2,1,1,0,0,3,4,1,1,2,3,3,1,3,3,3,200,99
P037.M32.1.,32.42,obj00032,P037.M32.1.obj00032,Acrodin Tip Long Dark Root,1,2,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,4,1,1,2,2,3,1,2,2,2,200,99
P037.M32.1.,32.42,obj00033,P037.M32.1.obj00033,Acrodin Tip Small Spearhead Tooth,1,1,2,2,1,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,3,1,3,2,1,200,99
P037.M32.1.,32.42,obj00035,P037.M32.1.obj00035,Acrodin Tip Straight 3/4 Root Curved Base Funnel Tooth,1,1,2,4,2,1,0,2,3,2,1,1,2,1,1,0,0,2,2,2,3,2,3,3,1,2,2,1,200,99
P037.M32.1.,32.42,obj00036,P037.M32.1.obj00036,Acrodin Tip Small Cone No Blades Dome Root,1,1,1,3,3,1,0,1,1,1,0,0,0,0,1,0,0,2,2,1,1,2,3,1,5,3,3,3,200,99
P037.M32.1.,32.42,obj00037,P037.M32.1.obj00037,Acrodin Tip Small Cone No Blades Dome Root,1,1,1,3,3,1,0,1,1,1,0,0,0,0,1,0,0,2,2,1,1,2,3,1,5,3,3,3,200,99
P037.M32.1.,32.42,obj00038,P037.M32.1.obj00038,Acrodin Tip Straight 3/4 Root Curved Base,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,2,3,2,3,3,1,2,2,1,200,99
P037.M32.1.,32.42,obj00040,P037.M32.1.obj00040,Acrodin Tip Small Spearhead Tooth,1,1,2,2,1,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,3,1,3,2,1,200,99
P037.M32.1.,32.42,obj00042,P037.M32.1.obj00042,Acrodin Tip Small Cone No Blades Dome Root,1,1,1,3,3,1,0,1,1,1,0,0,0,0,1,0,0,2,2,1,1,2,3,1,5,3,3,3,200,99
P040.M36.1.,33.52,obj00013,P040.M36.1.obj00013,Acrodin Tip Standard Slight Curve,1,2,2,4,1,2,1,1,3,2,1,1,2,1,1,0,0,2,1,1,1,2,2,2,1,2,2,2,200,99
P040.M36.1.,33.52,obj00014,P040.M36.1.obj00014,Clear Straight 3/4 Root,1,2,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,1,1,1,2,3,3,1,2,2,1,200,99
P040.M36.1.,33.52,obj00015,P040.M36.1.obj00015,Acrodin Tip Long Dark Root,1,2,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,4,1,1,2,2,3,1,2,2,2,200,99
P040.M36.1.,33.52,obj00016,P040.M36.1.obj00016,Acrodin Tip Long Dark Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,4,1,1,2,2,3,1,2,2,2,200,99
P040.M36.1.,33.52,obj00017,P040.M36.1.obj00017,Acrodin Tip Small Cone No Blades Dome Root,1,1,1,3,3,1,0,1,1,1,0,0,0,0,1,0,0,2,2,1,1,2,3,1,5,3,3,3,200,99
P040.M36.1.,33.52,obj00019,P040.M36.1.obj00019,Acrodin Tip Small Spearhead Tooth,1,1,2,2,1,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,3,1,3,2,1,200,99
P040.M36.1.,33.52,obj00020,P040.M36.1.obj00020,Acrodin Tip Long Dark Root,1,2,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,4,1,1,2,2,3,1,2,2,2,200,99
P040.M36.1.,33.52,obj00023,P040.M36.1.obj00023,Acrodin Tip Beak 1/2 Root Convex Base,1,2,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,2,2,2,3,4,200,99
P040.M36.1.,33.52,obj00025,P040.M36.1.obj00025,Clear Straight 3/4 Root,1,2,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,1,1,1,2,3,3,1,2,2,1,200,99
P040.M36.1.,33.52,obj00027,P040.M36.1.obj00027,Round Acrodin Tip Small Tooth Long Dummy Root,1,1,2,2,2,1,0,3,2,2,1,1,2,1,1,0,0,3,4,1,1,2,3,3,3,3,3,3,200,99
P040.M36.1.,33.52,obj00028,P040.M36.1.obj00028,Acrodin Tip Concave 1/2 Root Thick Blades,1,1,2,3,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,2,2,1,1,2,200,99
P040.M36.1.,33.52,obj00029,P040.M36.1.obj00029,Acrodin Tip Small Tooth Straight 3/4 Root Asymmetrical Blades,1,1,2,2,2,1,0,1,3,2,2,1,1,1,1,0,0,2,2,1,1,2,3,3,1,2,2,2,200,99
P040.M36.1.,33.52,obj00032,P040.M36.1.obj00032,Acrodin Tip Long Cone No Blades Dome Root,1,2,1,5,3,1,0,1,1,1,0,0,0,0,1,0,0,2,2,1,1,2,3,1,5,3,3,3,200,99
P040.M36.1.,33.52,obj00033,P040.M36.1.obj00033,Clear Straight 3/4 Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,1,1,1,2,3,3,1,2,2,1,200,99
P040.M36.1.,33.52,obj00034,P040.M36.1.obj00034,Acrodin Tip Standard Root Small Cone,1,1,1,2,3,1,0,1,1,1,0,0,0,0,1,0,0,3,1,1,1,2,4,1,5,3,3,3,200,99
P040.M36.1.,33.52,obj00036,P040.M36.1.obj00036,Acrodin Tip Small Cone No Blades Dome Root,1,1,1,3,3,1,0,1,1,1,0,0,0,0,1,0,0,2,2,1,1,2,3,1,5,3,3,3,200,99
P040.M36.1.,33.52,obj00039,P040.M36.1.obj00039,Cloudy Triangle Extended Concave Root,1,2,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,1,1,1,2,3,4,2,2,2,4,200,99
P040.M36.1.,33.52,obj00040,P040.M36.1.obj00040,Acrodin Tip Long Dark Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,4,1,1,2,2,3,1,2,2,2,200,99
P040.M36.1.,33.52,obj00042,P040.M36.1.obj00042,Clear Straight 3/4 Root No Blades,1,1,2,4,2,1,0,1,3,1,0,0,0,0,1,0,0,2,1,1,1,2,3,3,1,2,2,1,200,99
P040.M36.1.,33.52,obj00043,P040.M36.1.obj00043,Acrodin Tip Convex 3/4 Root Curved Base,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,2,1,2,3,3,3,2,3,2,200,99
P040.M36.1.,33.52,obj00045,P040.M36.1.obj00045,Acrodin Tip Flared Blades Straight 3/4 Root,1,1,2,3,2,1,0,1,3,2,1,3,1,1,1,0,0,2,2,1,1,2,3,3,1,2,2,2,200,99
P040.M36.1.,33.52,obj00046,P040.M36.1.obj00046,Round Acrodin Tip Small Tooth Flared Blades Large Triangle Root,1,1,2,2,2,1,0,1,3,2,1,3,2,1,1,0,0,3,4,1,1,2,3,3,1,2,2,2,200,99
P040.M36.1.,33.52,obj00047,P040.M36.1.obj00047,Acrodin Tip Small One Blade Cone Dome Root,1,1,1,3,3,1,0,1,1,2,3,1,1,2,1,0,0,2,2,1,1,2,3,1,5,3,3,3,200,99
P040.M36.1.,33.52,obj00048,P040.M36.1.obj00048,Acrodin Tip Small Cone No Blades Dome Root,1,1,1,3,3,1,0,1,1,1,0,0,0,0,1,0,0,2,2,1,1,2,3,1,5,3,3,3,200,99
P040.M36.1.,33.52,obj00049,P040.M36.1.obj00049,Acrodin Tip Straight 1/2 Blunt Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,2,1,2,3,2,1,2,2,2,200,99
P040.M36.1.,33.52,obj00051,P040.M36.1.obj00051,Acrodin Tip Long Dark Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,4,1,1,2,2,3,1,2,2,2,200,99
P040.M36.1.,33.52,obj00052,P040.M36.1.obj00052,Acrodin Tip Small Spearhead Tooth,1,1,2,2,1,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,3,1,3,2,1,200,99
P040.M36.1.,33.52,obj00053,P040.M36.1.obj00053,Acrodin Tip Small Spearhead Tooth,1,1,2,2,1,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,3,1,3,2,1,200,99
P040.M36.1.,33.52,obj00054,P040.M36.1.obj00054,Acrodin Tip Standard Root Small Cone,1,1,1,2,3,1,0,1,1,1,0,0,0,0,1,0,0,3,1,1,1,2,4,1,5,3,3,3,200,99
P040.M36.1.,33.52,obj00057,P040.M36.1.obj00057,Acrodin Tip Small Cone No Blades Dome Root,1,1,1,3,3,1,0,1,1,1,0,0,0,0,1,0,0,2,2,1,1,2,3,1,5,3,3,3,200,99
P040.M36.1.,33.52,obj00059,P040.M36.1.obj00059,Acrodin Tip Small Cone No Blades Dome Root,1,1,1,3,3,1,0,1,1,1,0,0,0,0,1,0,0,2,2,1,1,2,3,1,5,3,3,3,200,99
P042.M42.1.,35.09,obj00011,P042.M42.1.obj00011,Acrodin Tip Standard Slight Curve,1,2,2,4,1,2,1,1,3,2,1,1,2,1,1,0,0,2,1,1,1,2,2,2,1,2,2,2,200,99
P042.M42.1.,35.09,obj00013,P042.M42.1.obj00013,Acrodin Tip Small Spearhead Tooth,1,2,2,2,1,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,3,1,3,2,1,200,99
P042.M42.1.,35.09,obj00014,P042.M42.1.obj00014,Acrodin Tip Long Dark Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,4,1,1,2,2,3,1,2,2,2,200,99
P042.M42.1.,35.09,obj00016,P042.M42.1.obj00016,Acrodin Tip Straight 3/4 Root Curved Base Funnel Tooth,1,1,2,4,2,1,0,2,3,2,1,1,2,1,1,0,0,2,2,2,3,2,3,3,1,2,2,1,200,99
P042.M42.1.,35.09,obj00017,P042.M42.1.obj00017,Acrodin Tip Dome 3/4 Root,1,2,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,2,5,3,3,3,200,99
P042.M42.1.,35.09,obj00018,P042.M42.1.obj00018,Clear Straight 3/4 Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,1,1,1,2,3,3,1,2,2,1,200,99
P042.M42.1.,35.09,obj00019,P042.M42.1.obj00019,Acrodin Tip Long Tooth Standard Curved Right Triangle,1,1,2,4,1,2,1,4,3,2,1,1,2,1,1,0,0,2,1,1,1,2,2,2,1,2,2,2,200,99
P042.M42.1.,35.09,obj00020,P042.M42.1.obj00020,Acrodin Tip Concave 1/2 Root Thick Blades,1,1,2,3,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,2,2,1,1,2,200,99
P042.M42.1.,35.09,obj00022,P042.M42.1.obj00022,Acrodin Tip Concave 1/2 Root Flared Blades,1,1,2,3,2,1,0,1,3,2,1,3,2,1,1,0,0,2,2,1,1,2,3,2,2,1,1,2,200,99
P042.M42.1.,35.09,obj00023,P042.M42.1.obj00023,Acrodin Tip Dome 3/4 Root,1,2,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,2,5,3,3,3,200,99
P042.M42.1.,35.09,obj00024,P042.M42.1.obj00024,Acrodin Tip Beak 1/2 Root Concave Base,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,2,2,2,1,4,200,99
P042.M42.1.,35.09,obj00025,P042.M42.1.obj00025,Acrodin Tip Long Dark Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,4,1,1,2,2,3,1,2,2,2,200,99
P042.M42.1.,35.09,obj00026,P042.M42.1.obj00026,Acrodin Tip Skinny Straight 1/2 Root,1,2,2,4,2,1,0,1,3,2,1,1,1,1,1,0,0,2,2,1,1,2,2,2,1,1,1,1,200,99
P042.M42.1.,35.09,obj00027,P042.M42.1.obj00027,Acrodin Tip Skinny Straight 1/2 Root,1,2,2,4,2,1,0,1,3,2,1,1,1,1,1,0,0,2,2,1,1,2,2,2,1,1,1,1,200,99
P042.M42.1.,35.09,obj00028,P042.M42.1.obj00028,Acrodin Tip Long Dark Root Flange Right Triangle,1,1,2,4,2,1,0,6,3,2,3,1,2,1,2,2,2,2,4,1,1,2,2,3,1,2,2,2,200,99
P042.M42.1.,35.09,obj00029,P042.M42.1.obj00029,Acrodin Tip Dome 3/4 Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,2,5,3,3,3,200,99
P042.M42.1.,35.09,obj00030,P042.M42.1.obj00030,Acrodin Tip Standard Slight Curve,1,1,2,4,1,2,1,1,3,2,1,1,2,1,1,0,0,2,1,1,1,2,2,2,1,2,2,2,200,99
P042.M42.1.,35.09,obj00031,P042.M42.1.obj00031,Acrodin Tip Straight 3/4 Root Curved Base Funnel Tooth,1,1,2,4,2,1,0,2,3,2,1,1,2,1,1,0,0,2,2,2,3,2,3,3,1,2,2,1,200,99
P042.M42.1.,35.09,obj00033,P042.M42.1.obj00033,Acrodin Tip Long Dark Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,4,1,1,2,2,3,1,2,2,2,200,99
P042.M42.1.,35.09,obj00034,P042.M42.1.obj00034,Acrodin Tip Long Tooth Standard Curved Right Triangle,1,1,2,4,1,2,1,4,3,2,1,1,2,1,1,0,0,2,1,1,1,2,2,2,1,2,2,2,200,99
P042.M42.1.,35.09,obj00035,P042.M42.1.obj00035,Acrodin Tip Triangle Root Small Cone,1,1,1,2,3,1,0,1,1,1,0,0,0,0,1,0,0,3,1,1,1,2,4,1,1,1,2,1,200,99
P042.M42.1.,35.09,obj00036,P042.M42.1.obj00036,Acrodin Tip Small Cone No Blades Dome Root,1,1,1,3,3,1,0,1,1,1,0,0,0,0,1,0,0,2,2,1,1,2,3,1,5,3,3,3,200,99
P042.M42.1.,35.09,obj00037,P042.M42.1.obj00037,Acrodin Tip Concave 1/2 Root Thick Blades,1,1,2,3,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,2,2,1,1,2,200,99
P042.M42.1.,35.09,obj00038,P042.M42.1.obj00038,Round Acrodin Tip Small Tooth Long Dummy Root,1,1,2,2,2,1,0,3,2,2,1,1,2,1,1,0,0,3,4,1,1,2,3,3,3,3,3,3,200,99
P042.M42.1.,35.09,obj00039,P042.M42.1.obj00039,Acrodin Tip Dome 3/4 Root Deep Tooth,1,2,3,3,3,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,2,5,3,3,3,200,99
P042.M42.1.,35.09,obj00040,P042.M42.1.obj00040,Acrodin Tip Round Flared 3/4 Root Curved Base,1,2,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,2,3,2,3,3,2,2,1,3,200,99
P042.M42.1.,35.09,obj00041,P042.M42.1.obj00041,Acrodin Tip Small Curved Cone No Blades Dome Root,1,1,1,3,3,2,4,1,1,1,0,0,0,0,1,0,0,2,2,1,1,2,3,1,5,3,3,3,200,99
P042.M42.1.,35.09,obj00042,P042.M42.1.obj00042,Acrodin Tip Straight 3/4 Root Curved Base Funnel Tooth,1,1,2,4,2,1,0,2,3,2,1,1,2,1,1,0,0,2,2,2,3,2,3,3,1,2,2,1,200,99
P042.M42.1.,35.09,obj00044,P042.M42.1.obj00044,Acrodin Tip Straight 1/2 Blunt Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,2,1,2,3,2,1,2,2,2,200,99
P042.M42.1.,35.09,obj00045,P042.M42.1.obj00045,Acrodin Tip Small Spearhead Tooth,1,1,2,2,1,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,3,1,3,2,1,200,99
P042.M42.1.,35.09,obj00046,P042.M42.1.obj00046,Round Acrodin Tip Small Tooth Flared Blades Large Triangle Root,1,1,2,2,2,1,0,1,3,2,1,3,2,1,1,0,0,3,4,1,1,2,3,3,1,2,2,2,200,99
P042.M42.1.,35.09,obj00048,P042.M42.1.obj00048,Acrodin Tip Small Tooth Straight 3/4 Root Asymmetrical Blades,1,1,2,2,2,1,0,1,3,2,2,1,1,1,1,0,0,2,2,1,1,2,3,3,1,2,2,2,200,99
P045.M47.1.,36.34,obj00006,P045.M47.1.obj00006,Acrodin Tip Long Dark Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,4,1,1,2,2,3,1,2,2,2,200,99
P045.M47.1.,36.34,obj00007,P045.M47.1.obj00007,Acrodin Tip Long Dark Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,4,1,1,2,2,3,1,2,2,2,200,99
P045.M47.1.,36.34,obj00008,P045.M47.1.obj00008,Acrodin Tip Long Dark Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,4,1,1,2,2,3,1,2,2,2,200,99
P045.M47.1.,36.34,obj00009,P045.M47.1.obj00009,Acrodin Tip Dome 3/4 Root,1,2,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,2,5,3,3,3,200,99
P045.M47.1.,36.34,obj00011,P045.M47.1.obj00011,Acrodin Tip Long Dark Root,1,2,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,4,1,1,2,2,3,1,2,2,2,200,99
P045.M47.1.,36.34,obj00012,P045.M47.1.obj00012,Acrodin Tip Long Dark Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,4,1,1,2,2,3,1,2,2,2,200,99
P045.M47.1.,36.34,obj00013,P045.M47.1.obj00013,Acrodin Tip Long Dark Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,4,1,1,2,2,3,1,2,2,2,200,99
P045.M47.1.,36.34,obj00014,P045.M47.1.obj00014,Acrodin Tip Standard Slight Curve,1,2,2,4,1,2,1,1,3,2,1,1,2,1,1,0,0,2,1,1,1,2,2,2,1,2,2,2,200,99
P045.M47.1.,36.34,obj00015,P045.M47.1.obj00015,Acrodin Tip Long Dark Curved Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,4,1,1,2,2,3,4,2,2,2,200,99
P045.M47.1.,36.34,obj00016,P045.M47.1.obj00016,Acrodin Tip Straight 3/4 Root Curved Base Funnel Tooth,1,1,2,4,2,1,0,2,3,2,1,1,2,1,1,0,0,2,2,2,3,2,3,3,1,2,2,1,200,99
P045.M47.1.,36.34,obj00017,P045.M47.1.obj00017,Cloudy Triangle Curvy 3/4 Root,1,1,2,3,2,1,0,1,3,2,1,1,2,1,1,0,0,2,1,1,1,2,3,2,2,2,2,3,200,99
P045.M47.1.,36.34,obj00018,P045.M47.1.obj00018,Acrodin Tip Standard Slight Curve,1,2,2,4,1,2,1,1,3,2,1,1,2,1,1,0,0,2,1,1,1,2,2,2,1,2,2,2,200,99
P045.M47.1.,36.34,obj00020,P045.M47.1.obj00020,Acrodin Tip Small Spearhead Dome Root Wide Tooth,1,1,2,2,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,2,5,3,3,3,200,99
P045.M47.1.,36.34,obj00021,P045.M47.1.obj00021,Acrodin Tip Concave 3/4 Root Flared Blades,1,2,2,3,2,1,0,1,3,2,1,3,2,1,1,0,0,2,2,1,1,2,3,3,2,1,1,2,200,99
P045.M47.1.,36.34,obj00022,P045.M47.1.obj00022,Acrodin Tip Small Spearhead Tooth,1,2,2,2,1,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,3,1,3,2,1,200,99
P045.M47.1.,36.34,obj00023,P045.M47.1.obj00023,Acrodin Tip Concave 3/4 Root Flared Blades,1,1,2,3,2,1,0,1,3,2,1,3,2,1,1,0,0,2,2,1,1,2,3,3,2,1,1,2,200,99
P045.M47.1.,36.34,obj00024,P045.M47.1.obj00024,Acrodin Tip Round 1/2 Root Long Cone,1,1,1,5,3,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,1,2,2,3,200,99
P045.M47.1.,36.34,obj00025,P045.M47.1.obj00025,Round Acrodin Tip Small Tooth Long Dummy Root,1,1,2,2,2,1,0,3,2,2,1,1,2,1,1,0,0,3,4,1,1,2,3,3,3,3,3,3,200,99
P045.M47.1.,36.34,obj00026,P045.M47.1.obj00026,Acrodin Tip Small Cone No Blades Dome Root,1,1,1,3,3,1,0,1,1,1,0,0,0,0,1,0,0,2,2,1,1,2,3,1,5,3,3,3,200,99
P045.M47.1.,36.34,obj00027,P045.M47.1.obj00027,Acrodin Tip Standard Root Small Cone,1,1,1,2,3,1,0,1,1,1,0,0,0,0,1,0,0,3,1,1,1,2,4,1,5,3,3,3,200,99
P045.M47.1.,36.34,obj00030,P045.M47.1.obj00030,Acrodin Tip Long Dark Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,4,1,1,2,2,3,1,2,2,2,200,99
P045.M47.1.,36.34,obj00033,P045.M47.1.obj00033,Acrodin Tip Small Spearhead Tooth,1,1,2,2,1,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,3,1,3,2,1,200,99
P045.M47.1.,36.34,obj00036,P045.M47.1.obj00036,Acrodin Tip Standard Slight Curve Deep Tooth,1,2,2,4,3,2,1,1,3,2,1,1,2,1,1,0,0,2,1,1,1,2,2,2,1,2,2,2,200,99
P045.M47.1.,36.34,obj00037,P045.M47.1.obj00037,Acrodin Tip Standard Root Small Cone,1,1,1,2,3,1,0,1,1,1,0,0,0,0,1,0,0,3,1,1,1,2,4,1,5,3,3,3,200,99
